id,title,release_date,poster_path,overview,vote_average,original_title,original_language,backdrop_path,popularity,homepage,revenue,runtime,budget,youtube_key
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,/clfyMMg00OiowO5uupKpVKjRwmV.jpg,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",7.1,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,/tuDhEdza074bA497bO9WFEPs6O6.jpg,140.011,,745013115,143,180000000,3mKPrxjwF7A
284053,Thor: Ragnarok,2017-10-24,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",7.6,Thor: Ragnarok,en,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,126.764,https://marvel.com/movies/movie/222/thor_ragnarok,853977126,131,180000000,i0uIqxO26bw
408,Snow White and the Seven Dwarfs,1937-12-21,/9QKUh9UuIIT2ZA9Rby9R6vtNRKa.jpg,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",7.1,Snow White and the Seven Dwarfs,en,/n3pJwYuPnkw7JX7tOMbH0GRfBPn.jpg,132.794,http://movies.disney.com/snow-white-and-the-seven-dwarfs,184925486,83,1488423,P4YE-s_8L1Q
44251,Dragon Ball Z: Broly – Second Coming,1994-03-12,/Apnw8FWoPOIsu14d5dvaNZzFSJE.jpg,"A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma.",6.7,ドラゴンボールＺ 危険なふたり！超戦士はねむれない,ja,/kbI9M2m45SSwi3t5ztygAlKxUql.jpg,132.654,,24200000,48,0,ioU887K1Obk
383498,Deadpool 2,2018-05-10,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,7.5,Deadpool 2,en,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,136.602,https://www.20thcenturystudios.com/movies/deadpool-2,786365638,120,110000000,20bpjtCbCz0
581726,Infinite,2021-09-09,/niw2AKHz6XmwiRMLWaoyAOAti0G.jpg,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real.",6.7,Infinite,en,/wjQXZTlFM3PVEUmKf1sUajjygqT.jpg,125.173,https://www.paramountplus.com/movies/infinite/gkYk2Ju73QiIYX8TrooFblbsaUfPugRz/,0,106,0,a3RDnD9YVxA
301528,Toy Story 4,2019-06-19,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",7.5,Toy Story 4,en,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,127.733,https://www.pixar.com/feature-films-toy-story-4,1073394593,100,175000000,Pl9JS8-gnWQ
10195,Thor,2011-04-21,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",6.8,Thor,en,/cDJ61O1STtbWNBwefuqVrRe3d7l.jpg,125.898,http://thor.marvel.com/,449326618,115,150000000,uHBnrJowBZE
601796,Alienoid,2022-07-20,/qHXTUUJ3Rsxw67Ns75u6RdGNaMJ.jpg,"Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.",7.3,외계+인 1부,ko,/baf8eep8af9y7ekjN9X1OW9y01V.jpg,139.477,https://movie.naver.com/movie/bi/mi/basic.naver?code=192151,0,143,24457676,myMfVZX9Nso
109418,Grown Ups 2,2013-07-11,/5vLeJchL3zosBj10CJP1h54xyBs.jpg,"Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.",6.1,Grown Ups 2,en,/epVPiaRsLhJMinNRWUFWMudZ9ba.jpg,129.676,http://www.sonypictures.com/movies/grownups2,247022278,101,80000000,Sq5CIH0duMk
55341,Jeepers Creepers 3,2017-09-26,/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",4.9,Jeepers Creepers 3,en,/l49X7KxytkRCdXrpAu92QqxVrN5.jpg,142.475,http://screenmediafilms.net/productions/details/2338/Jeepers-Creepers-3,3600000,100,6200000,DdtWIdsm9kI
5255,The Polar Express,2004-11-10,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",6.7,The Polar Express,en,/vQuIi5iOCN3V6yg7nbP5HUiVnpK.jpg,145.947,,310634054,100,165000000,f0oyHtZiJJs
372058,Your Name.,2016-08-26,/q719jXXEzOoYaps6babgKnONONX.jpg,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",8.5,君の名は。,ja,/mMtUybQ6hL24FXo0F3Z4j2KG7kZ.jpg,134.342,https://www.funimationfilms.com/movie/yourname/,357986087,106,0,SlNVu5pnZuc
464052,Wonder Woman 1984,2020-12-16,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,6.5,Wonder Woman 1984,en,/yzpCv8CCWondN7O5au1KGiqnC3A.jpg,139.021,https://www.warnerbros.com/movies/wonder-woman-1984,165160005,151,200000000,IdtM6OPdaio
58,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,7.3,Pirates of the Caribbean: Dead Man's Chest,en,/8zfRLCgKrLAc5SSnACz8ZqmeKAP.jpg,134.545,https://movies.disney.com/pirates-of-the-caribbean-dead-mans-chest,1065659812,151,200000000,elqO-GNfStM
437542,I Don't Like Younger Men,2017-01-01,/bR1ID2VvQIHrWKdToWKc3mIpeyW.jpg,"Won-gi lost his wife a long time ago and is running a pension outside of the city. Then one day, Won-gi's daughter and her friend Se-yeong stays in the pension during a break from their school in Seoul. However, Won-gi finds himself attracted to the friend who is so much like his dead wife. Then he crosses a line that he shouldn't have crossed...",5,딸의 친구,ko,/As12wwHuVa9Jtnd6XHX58RkzBFc.jpg,87.953,,0,82,0,0o2paBczHqE
1008204,Alice no Mundo da Internet,2022-08-05,/5TFbrqLvB6eCXSbe208SUVzAyBd.jpg,"After a problem with her computer, a tween YouTuber gets stuck in a digital world inhabited by quirky characters, including the evil Queen of Bots.",2.8,Alice no Mundo da Internet,pt,/kYgeJukrlApraAV2jd01WcvbIvF.jpg,120.646,,0,87,0,
482321,Ron's Gone Wrong,2021-10-14,/plzgQAXIEHm4Y92ktxU6fedUc0x.jpg,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",8,Ron's Gone Wrong,en,/sdL37sfUBth7mdkAolI83bXAl7L.jpg,130.345,https://family.20thcenturystudios.com/movies/rons-gone-wrong,60000000,107,0,8LaXBvqFJVo
778810,Fireheart,2022-01-16,/hepwOZWJNUmLzB68gKYEdEJAaD3.jpg,The film explores the world of firefighters in 1920s New York City and tells the story of a 16-year-old girl who will have to become a hero in order to save her city.,7.5,Fireheart,en,/pFwvHAFyPEqtvJEoutPuobLwrNj.jpg,129.878,https://latelieranimation.com/projects/fireheart/,0,92,0,ZhwZR2nxwRY
939210,Blue's Big City Adventure,2022-11-18,/gFyB6XHUrvd3FvgN7NQbS0gjYv7.jpg,"When Josh gets the opportunity of a lifetime to audition for Rainbow Puppy’s Broadway musical, Josh and Blue skidoo to NYC for the very first time where they meet new friends and discover the magic of music, dance, and following one’s dreams.",7.6,Blue's Big City Adventure,en,/zXevaiDGrjtFMtUiiUuEVIxnqFs.jpg,142.027,,0,74,0,2To8JJF8Z8k
926762,Living with Chucky,2022-08-13,/gYmB6qXGh0dECa3g5MqsUMwLcXZ.jpg,"A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.",5.5,Living with Chucky,en,,127.288,,0,105,0,
10439,Hocus Pocus,1993-07-16,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",7.1,Hocus Pocus,en,/c4Fl1cWiXcq4uJdOQudQClFjhho.jpg,116.003,https://movies.disney.com/hocus-pocus,39514713,96,28000000,OFm_2RyxXjQ
1930,The Amazing Spider-Man,2012-06-23,/fSbqPbqXa7ePo8bcnZYN9AHv6zA.jpg,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",6.7,The Amazing Spider-Man,en,/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg,123.727,https://www.sonypictures.com/movies/theamazingspiderman,757930663,136,215000000,QMI6B2dD1QM
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",7.8,Pirates of the Caribbean: The Curse of the Black Pearl,en,/jOh79POQu4hyVIseUxdQxTW7vOf.jpg,127.013,https://movies.disney.com/pirates-of-the-caribbean-the-curse-of-the-black-pearl,655011224,143,140000000,naQr0uTrH_s
301502,Blonde,2022-09-16,/jOgbnL5FB30pprEjZaY1E1iPtPM.jpg,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",6.4,Blonde,en,/sB4Qee1z6Mkood7WNdUJSJJF0s0.jpg,140.242,https://www.netflix.com/title/80174263,0,167,22000000,VUohGuT21HQ
864390,Mickey and Minnie Wish Upon a Christmas,2021-12-02,/viZ3SvvQi7CRHJxnSKAG2lHU4AK.jpg,"After a series of mishaps, Mickey, Minnie and the gang are separated all over the world and must try to get back to Hot Dog Hills by Christmas Eve. A mysterious and jolly stranger shows up to tell them about The Wishing Star, which could be the secret to bringing everybody home in time to celebrate together.",6.9,Mickey and Minnie Wish Upon a Christmas,en,/8fW0wqB3a6dvIoIBduCKocZi58a.jpg,131.792,,0,47,0,IOG_Rul-34M
11249,Seed of Chucky,2004-11-12,/vd9K93gQ9whMKjXzADZanxWpIXM.jpg,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",5.4,Seed of Chucky,en,/joTtQICm7vrGrVitC1bobgBmxUh.jpg,132.382,,24829644,87,12000000,Y_dIwvXRU4E
876716,Ciao Alberto,2021-11-12,/1SyTnaY0wte69oKdqxQLvxPT3hs.jpg,"With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo – the imposing, tattooed, one-armed fisherman of few words – who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done.",7.5,Ciao Alberto,en,/qXctHIfK4LAgHH7qZiJJVCPclaY.jpg,125.527,https://www.disneyplus.com/movies/ciao-alberto/79D7HDii6hHH,0,7,45223,KJZS7oXX5SE
778855,Chickenhare and the Hamster of Darkness,2022-02-16,/2v6f1EqTo4FUxVT9MDXpF6158AX.jpg,"Young Chickenhare is the adopted son of King Peter, a famous adventurer. Part chicken and part hare, he has a really tough time growing up and disguises himself as a hare to avoid the mockeries of his peers. When the day of the Royal Adventurer Society trials comes, Chickenhare, hampered by his disguise, fails miserably. But he is determined to grab a second chance and find the Scepter of the Hamster of Darkness, before his evil Uncle Lapin. The Scepter will give immense power to its holder. If Lapin gets hold of it, he will be unstoppable. Accompanied by his faithful servant Abe, a sarcastic turtle, and Meg, a martial arts expert skunk, he sets of on an epic and initiatory quest.",7.5,Chickenhare and the Hamster of Darkness,en,/sahdgvn0Brw6AgdwyLHgdCAynWG.jpg,132.988,,0,91,20000000,xy7nx8fKk7M
1010820,Groot's Pursuit,2022-08-10,/z5AQHYTTx7DzG9CRd01ny9DtqNE.jpg,"Groot investigates a spooky noise that’s been haunting the Quadrant, which leads to an intense dance off.",7.3,Groot's Pursuit,en,/jaEWCQ93FUGCp4p59cLktWUuYOS.jpg,127.328,https://www.disneyplus.com/movies/groots-pursuit/4kEn4b37w8W9,0,5,0,sVqg6I11r7M
539885,Ava,2020-07-02,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,5.8,Ava,en,/il9nvQH3f92n5bBKJfpjfaHXFYi.jpg,128.159,https://vvs.ca/fr/film/vvs3282-ava-vf/,2987741,96,0,ozUuAcGOhPs
912598,Bubble,2022-02-14,/kk28Lk8oQBGjoHRGUCN2vxKb4O2.jpg,"In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.",7.5,バブル,ja,/a8Q2g0g7XzAF6gcB8qgn37ccb9Y.jpg,136.644,https://www.netflix.com/title/81345945,0,101,0,RVuSm3yAWmw
667520,A Whisker Away,2020-06-18,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,"Miyo ""Muge"" Sasaki is a peculiar second-year junior high student who has fallen in love with her classmate Kento Hinode. Muge resolutely pursues Kento every day, but he takes no notice of her. Nevertheless, while carrying a secret she can tell no one, Muge continues to pursue Kento. Muge discovers a magic mask that allows her to transform into a cat named Tarō. The magic lets Muge get close to Kento, but eventually it may also make her unable to transform back to a human.",8,泣きたい私は猫をかぶる,ja,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,118.616,https://nakineko-movie.com/,0,104,0,Djj3tInGwz0
689700,Clean,2022-01-28,/kRpKJstAW7DsoPAEBW2Kk1uD9Q6.jpg,"Tormented by a past life, garbage man Clean attempts a life of quiet redemption. But when his good intentions mark him a target of a local crime boss, Clean is forced to reconcile with the violence of his past.",6.4,Clean,en,/k0bZfbtwZvMtKazaabeLVGQLhGg.jpg,143.13,https://www.clean.movie/,0,93,0,AKMpdq04Q84
420821,Chip 'n Dale: Rescue Rangers,2022-05-20,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",7,Chip 'n Dale: Rescue Rangers,en,/qK7Ssnrfvrt65F66A1thvehfQg2.jpg,125.116,https://www.disneyplus.com/movies/chip-n-dale-rescue-rangers/9WluNFNFwNHY,0,99,0,2B9OS0pFzBA
550,Fight Club,1999-10-15,/9VOESirK1bX66Xenj9QHcl5GJU9.jpg,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",8.4,Fight Club,en,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,127.372,http://www.foxmovies.com/movies/fight-club,100853753,139,63000000,BdJKm16Co6M
17979,A Christmas Carol,2009-11-04,/goHDZUnqZJ7FN4h48Qh6MzJNExl.jpg,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",6.9,A Christmas Carol,en,/bFntIQxWBwtzYAFc68xF1GKAfiv.jpg,138.36,http://movies.disney.com/a-christmas-carol,325286646,94,200000000,VZ3lr3urgDU
913205,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,2022-05-23,/3Hnhf1FqVGnh20hKlHbiRvHhB5b.jpg,"With the help of an ancient Kryptonian power, Lex Luthor unites the world’s Super-Villains to capture all of Earth's Super Heroes, until…only the DC Super Hero Girls are left to stop the Legion of Doom. Our heroes must cross dimensions to rescue their fellow Super Heroes from the Phantom Zone, but a fortuitous wrong turn leads them to Titans Tower – where they find much-needed allies in the Teen Titans!",6.9,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,en,/jdLirLFnvSuAKin2XqZkwOEv4Km.jpg,128.473,,0,79,0,PqiokC8HTOA
1026822,Cici,2022-10-27,/gXtXwZLR9f1sAruSET3oJVsdRHe.jpg,"A family migrates to the city after a tragic loss. When they reunite in their hometown 30 years later, buried emotions and painful secrets resurface.",6.1,Cici,tr,/5yW2BjqjTLTvJqQ7dRJjiDu9oEL.jpg,135.913,https://www.netflix.com/title/81465128,0,151,0,W0Zma6L9bfI
118406,Road to Ninja: Naruto the Movie,2012-07-28,/xLal6fXNtiJN6Zw6qk21xAtdOeN.jpg,"Sixteen years ago, a mysterious masked ninja unleashes a powerful creature known as the Nine-Tailed Demon Fox on the Hidden Leaf Village Konoha, killing many people. In response, the Fourth Hokage Minato Namikaze and his wife Kushina Uzumaki, the Demon Fox's living prison or Jinchūriki, manage to seal the creature inside their newborn son Naruto Uzumaki. With the Tailed Beast sealed, things continued as normal. However, in the present day, peace ended when a group of ninja called the Akatsuki attack Konoha under the guidance of Tobi, the mysterious masked man behind Fox's rampage years ago who intends on executing his plan to rule the world by shrouding it in illusions.",7.6,Road to Ninja: Naruto the Movie,ja,/hBIZ6RiaCWszRbdvHAy6RWHyT3c.jpg,139.845,http://www.naruto-movie.com/,17322136,109,0,WhPOcizrFqg
45243,The Hangover Part II,2011-05-25,/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",6.5,The Hangover Part II,en,/zzcBf3kVmhJTANaFCJXiltsy64o.jpg,132.939,http://hangoverpart2.warnerbros.com/,586764305,102,80000000,ohF5ZO_zOYU
603692,John Wick: Chapter 4,2023-03-22,/jPJfq3s7UybktndveSbhwsReYqH.jpg,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",0,John Wick: Chapter 4,en,/szvdsaBg2zgFsZNF4Hpyh1atpxs.jpg,122.085,https://johnwick.movie,0,0,0,qEVUtrk8_B4
68726,Pacific Rim,2013-07-11,/d8i40J9kIKq9aALPk4knLUNCuRr.jpg,"As war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world.",6.9,Pacific Rim,en,/ig7qUy7drkEFZNCK7gi0hMn1WMN.jpg,132.015,https://www.warnerbros.com/movies/pacific-rim,407602906,131,180000000,5guMumPFBag
9702,Bound by Honor,1993-02-05,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",8.1,Bound by Honor,en,/ksdencRboJK5L17GFfRJ0UnLVVh.jpg,132.51,,0,190,35000000,NMj89zgI8Yc
254128,San Andreas,2015-05-27,/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",6.2,San Andreas,en,/ipjZVitWMjrVd2hoWKU2waVdxGy.jpg,129.24,http://www.sanandreasmovie.com/,473990832,114,110000000,0o9k9stwVR0
821138,Places Where We've Never Been,2022-03-26,/jFkiCm7LsN2Ze4t7EDXcVAsEyLz.jpg,"Elena has ordered dinner at home, but when she opens the door, she discovers that the delivery man is Manu, the one who was her great love and whom she has not seen for too many years.",6.3,Lugares a los que nunca hemos ido,es,,108.394,,0,93,0,
14160,Up,2009-05-28,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",7.9,Up,en,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,138.037,http://disney.go.com/disneypictures/up/,735099082,96,175000000,Ajcdb4FAL7A
49013,Cars 2,2011-06-11,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,6,Cars 2,en,/jrlq8lWxB3OKjKwJ0kCjtg5fIII.jpg,131.11,http://www.disney.go.com/cars/,559852396,106,200000000,LAmOI2MSW20
714888,"Argentina, 1985",2022-09-29,/nmh7vD2eDVRqFJoCpEzVcfGcPPf.jpg,"In a David-vs-Goliath battle and under constant threat, Julio Strassera, Luis Moreno Ocampo and their young legal team of unlikely heroes dared to prosecute Argentina’s bloodiest military dictatorship against all odds and in a race against time to bring justice to the victims of the Military Junta.",8.3,"Argentina, 1985",es,/gh1Rghpf3BIISHSAw9GsObG4TN3.jpg,141.019,https://www.amazon.com/dp/B0B8TPM9GG,0,141,0,a4iiyPOM6rA
4705,The Sensuous Nurse,1975-12-19,/2mfEFL6mTV2ETonE6k8cKFMNQKC.jpg,Greedy relatives hire a sensual caregiver to hasten the demise of a wealthy count suffering from a heart condition.,5.5,L'infermiera,it,/6rHcH5migL0mXUf5Fd3q2paKceY.jpg,162.284,,0,90,0,
12,Finding Nemo,2003-05-30,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",7.8,Finding Nemo,en,/yzqaKAhglTrkeOfuIXYYArf0WnA.jpg,143.254,http://movies.disney.com/finding-nemo,940335536,100,94000000,ZS_8btMjx2U
820511,Ripper Untold,2021-06-28,/eJ0q6GIac00TvanshEDREQ79mpz.jpg,A detective and a medical examiner join forces to solve a series of horrific murders in Victorian London - but one of them harbors a deadly secret.,6.2,Ripper Untold,en,/bNnNlUjf16ahEw0uv39NUeQ35YR.jpg,123.33,,0,85,0,7HRP_qWm4rI
8922,Jeepers Creepers,2001-07-01,/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.,6.4,Jeepers Creepers,en,/kzXww7ArcNNuyIC3m9q6cXLk6Mj.jpg,131.274,https://www.mgm.com/#/our-titles/1003/Jeepers-Creepers,59217789,90,10000000,5T7TFIOZ2xU
51876,Limitless,2011-03-08,/hv5JMCrMVLvV6HKPf9FcBuyk2MG.jpg,"A paranoia-fueled action thriller about an unsuccessful writer whose life is transformed by a top-secret ""smart drug"" that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film.",7.2,Limitless,en,/vQGo5VjJcHxpzIa8lMBFzpAth1w.jpg,188.945,http://www.iamrogue.com/limitless/fullsite/,161849455,105,27000000,6d1Uc68wt3c
630,The Wizard of Oz,1939-08-15,/bSA6DbAC5gdkaooU164lQUX6rVs.jpg,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",7.6,The Wizard of Oz,en,/zL4gtCeoPZkAFCKR0kNERpUiuPR.jpg,101.973,http://thewizardofoz.warnerbros.com/,33754967,102,2777000,Uqfj0Rq1QuI
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",7,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,/uozb2VeD87YmhoUP1RrGWfzuCrr.jpg,149.495,http://www.birdsofpreymovie.net,201858461,109,75000000,oYG9U81FpzM
72545,Journey 2: The Mysterious Island,2012-01-19,/hLZHJjsZ83Wfn3MRteNb6ew0WC7.jpg,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",6.1,Journey 2: The Mysterious Island,en,/9f33P2UvXw8HnLNB3cHdzI64Xpq.jpg,120.805,http://www.themysteriousisland.com/,355692760,94,79000000,DnYbUu2OrKs
813258,Monster Pets: A Hotel Transylvania Short,2021-04-02,/tuzkEyCPwf5O56fDjGNerIA8hxT.jpg,Drac tries out some new monster pets to help occupy Tinkles for playtime.,7.4,Monster Pets: A Hotel Transylvania Short,en,/yIhndZBGFz1ZYwMkbUWSuAn76n2.jpg,114.93,,0,6,0,zZqPA6GfIqQ
168259,Furious 7,2015-04-01,/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,7.2,Furious 7,en,/cHkhb5A4gQRK6zs6Pv7zorHs8Nk.jpg,125.088,https://www.thefastsaga.com/fast-saga/ff7,1515047671,137,190000000,yISKeT6sDOg
